Шал,Тагт,Ашиглалтанд орсон он,Гараж,Цонх,Барилгын давхар,Хаалга,Талбай,Хэдэн давхарт,Лизинг,Дүүрэг,Цонхны тоо,Байршил,Үнэ
Паркет,Тагтгүй,2013,Байхгүй,Вакум,5,Бүргэд,30.3м²,5,Лизинггүй,Хан-Уул,1,Vivacity,60сая
Паркет,1тагттай,2017,Байхгүй,Вакум,4,Бүргэд,37.0м²,4,Лизинггүй,Баянзүрх,2,Өгөөмөрзахынзүүн,72сая
Паркет,2тагттай,2011,Байгаа,Вакум,6,Бүргэд,130.0м²,5,Лизинггүй,Хан-Уул,6,UBTown,220сая
Паркет,1тагттай,1988,Байхгүй,Вакум,9,Бүргэд,80.0м²,7,Лизинггүй,Чингэлтэй,4,Багатойрог,145сая
Паркет,2тагттай,2000,Байхгүй,Вакум,12,Бүргэд,91.0м²,10,Лизинггүй,СонгиноХайрхан,4,Москвахороолол,"123,05сая"
Паркет,1тагттай,2017,Байхгүй,Вакум,12,Бүргэд,73.21м²,1,Лизинггүй,Хан-Уул,4,Яармаг,136сая
Паркет,1тагттай,2014,Байхгүй,Вакум,9,Бүргэд,43.0м²,7,Банкнылизингтэй,СонгиноХайрхан,2,1-рхороолол,61сая
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,26.0м²,13,Лизинггүй,Баянгол,1,"3,4хороолол","54,81сая"
Паркет,2тагттай,2020,Байхгүй,Вакум,15,Төмөрвакум,81.51м²,10,Лизинггүй,Сүхбаатар,4,5-рхороолол,"2,7сая"
Паркет,Тагтгүй,2016,Байгаа,Вакум,16,Бүргэд,60.8м²,13,Лизинггүй,Баянзүрх,4,14-рхороолол,145сая
Паркет,1тагттай,2021,Байгаа,Төмөрвакум,12,Бүргэд,70.0м²,9,Хувьлизингтэй,Хан-Уул,3,Яармаг,203сая
Паркет,1тагттай,2017,Байгаа,Вакум,5,Бүргэд,70.0м²,5,Лизинггүй,Хан-Уул,3,Нисэх,139сая
Паркет,1тагттай,2018,Байгаа,Вакум,14,Төмөр,52.3м²,2,Банкнылизингтэй,Баянзүрх,2,Олимпхотхон,"2,45сая"
Ламинат,Тагтгүй,2020,Байхгүй,Вакум,15,Төмөр,91.0м²,4,Хувьлизингтэй,Хан-Уул,3,19-рхороолол,"2,68сая"
Паркет,2тагттай,2007,Байхгүй,Модонвакум,13,Бүргэд,131.0м²,3,Банкнылизингтэй,Сүхбаатар,5,Бусад,370сая
Паркет,2тагттай,2015,Байгаа,Вакум,16,Төмөр,130.8м²,4,Лизинггүй,Баянзүрх,8,Олимпхотхон,"2,45сая"
Паркет,1тагттай,2012,Байхгүй,Вакум,5,Бүргэд,45.0м²,2,Лизинггүй,Баянзүрх,2,13-рхороолол,2сая
Паркет,2тагттай,2020,Байгаа,Вакум,16,Бүргэд,82.0м²,6,Лизинггүй,Баянзүрх,4,ИхМонголхороолол,230сая
Паркет,1тагттай,2014,Байхгүй,Вакум,12,Бүргэд,29.8м²,5,Лизинггүй,Хан-Уул,1,Бусад,65сая
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,64.0м²,3,Лизинггүй,Хан-Уул,2,Бусад,185сая
Паркет,Тагтгүй,2021,Байхгүй,Вакум,16,Бүргэд,54.0м²,1,Лизинггүй,Баянзүрх,3,16-рхороолол,"97,2сая"
Паркет,1тагттай,2015,Байхгүй,Вакум,15,Бүргэд,21.0м²,8,Лизинггүй,СонгиноХайрхан,1,21-рхороолол,35сая
Мод,1тагттай,1980,Байхгүй,Мод,4,Бүргэд,53.0м²,2,Лизинггүй,Чингэлтэй,3,"40,50мянгат",95сая
Паркет,1тагттай,2020,Байхгүй,Вакум,12,Бүргэд,42.0м²,8,Банкнылизингтэй,Хан-Уул,3,Нисэх,"92,4сая"
Ламинат,1тагттай,2018,Байхгүй,Вакум,12,Бүргэд,70.6м²,5,Банкнылизингтэй,Хан-Уул,3,19-рхороолол,150сая
Паркет,1тагттай,1982,Байхгүй,Вакум,5,Бүргэд,33.0м²,4,Лизинггүй,Хан-Уул,3,Нисэх,48сая
Паркет,1тагттай,2021,Байхгүй,Вакум,5,Бүргэд,55.0м²,2,Хувьлизингтэй,Баянзүрх,3,16-рхороолол,88сая
Паркет,1тагттай,1987,Байхгүй,Вакум,5,Төмөр,76.0м²,5,Лизинггүй,Баянзүрх,4,Сансар,100сая
Паркет,3+тагттай,2005,Байгаа,Вакум,9,Мод,260.0м²,7,Банкнылизингтэй,Хан-Уул,6,BellaVista,1250
Паркет,1тагттай,2005,Байхгүй,Вакум,5,Бүргэд,71.0м²,4,Лизинггүй,СонгиноХайрхан,3,5шар,90сая
Паркет,2тагттай,2015,Байгаа,Вакум,7,Бүргэд,180.0м²,1,Лизинггүй,Хан-Уул,7,Зайсан,1000
Паркет,1тагттай,2006,Байхгүй,Вакум,10,Бүргэд,51.5м²,10,Лизинггүй,Баянгол,3,Баруун4зам,85сая
Паркет,1тагттай,2012,Байгаа,Вакум,9,Мод,40.0м²,4,Лизинггүй,Баянгол,2,"3,4хороолол",100сая
Паркет,1тагттай,2021,Байгаа,Вакум,12,Төмөр,64.0м²,5,Хувьлизингтэй,Баянзүрх,2,Бусад,"1,6сая"
Ламинат,Тагтгүй,2020,Байхгүй,Вакум,15,Төмөр,89.5м²,3,Хувьлизингтэй,Хан-Уул,3,19-рхороолол,"2,66сая"
Паркет,1тагттай,2013,Байгаа,Вакум,9,Бүргэд,42.32м²,2,Лизинггүй,Хан-Уул,1,16-рхороолол,75сая
Паркет,1тагттай,1989,Байхгүй,Вакум,9,Бүргэд,40.0м²,9,Лизинггүй,Сүхбаатар,4,11-рхороолол,140сая
Паркет,1тагттай,2020,Байгаа,Вакум,16,Бүргэд,44.77м²,7,Хувьлизингтэй,Баянзүрх,2,16-рхороолол,"1,75сая"
Паркет,2тагттай,2010,Байхгүй,Вакум,5,Бүргэд,53.0м²,5,Лизинггүй,Баянгол,3,Бусад,75сая
Паркет,1тагттай,2016,Байхгүй,Вакум,23,Төмөр,55.0м²,12,Лизинггүй,Хан-Уул,3,Хүннү,"3,2сая"
Паркет,1тагттай,2016,Байгаа,Вакум,16,Бүргэд,62.0м²,9,Лизинггүй,Баянгол,4,Баруун4зам,"2,3сая"
Паркет,1тагттай,2016,Байгаа,Вакум,16,Бүргэд,45.0м²,5,Лизинггүй,Баянгол,3,Баруун4зам,"2,4сая"
Паркет,Тагтгүй,2016,Байхгүй,Модонвакум,9,Бүргэд,32.0м²,3,Лизинггүй,Хан-Уул,1,15-рхороолол,73сая
Паркет,1тагттай,2014,Байгаа,Вакум,5,Бүргэд,57.0м²,2,Лизинггүй,Баянгол,3,"3,4хороолол",100сая
Ламинат,1тагттай,2021,Байхгүй,Төмөрвакум,21,Бүргэд,71.01м²,16,Лизинггүй,Хан-Уул,3,Бусад,"2,75сая"
Ламинат,1тагттай,2021,Байхгүй,Төмөрвакум,16,Бүргэд,71.01м²,15,Лизинггүй,Хан-Уул,3,Бусад,"2,75сая"
Паркет,Тагтгүй,2020,Байгаа,Вакум,20,Бүргэд,73.47м²,13,Лизинггүй,Хан-Уул,2,19-рхороолол,"6,7сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,23,Бүргэд,55.0м²,9,Лизинггүй,Хан-Уул,4,Хүннү,182сая
Паркет,1тагттай,2018,Байгаа,Вакум,12,Төмөр,32.0м²,10,Лизинггүй,Баянгол,1,"3,4хороолол",2сая
Паркет,1тагттай,2014,Байхгүй,Вакум,10,Бүргэд,39.0м²,3,Лизинггүй,Хан-Уул,2,Зайсан,68сая
Паркет,1тагттай,2018,Байхгүй,Вакум,17,Бүргэд,177.0м²,8,Лизинггүй,Баянзүрх,6,Бусад,"2,35сая"
Паркет,Тагтгүй,2020,Байхгүй,Төмөрвакум,15,Төмөрвакум,78.0м²,9,Лизинггүй,Хан-Уул,2,Зайсан,"4,1сая"
Паркет,1тагттай,1988,Байхгүй,Вакум,12,Бүргэд,63.0м²,1,Лизинггүй,Баянгол,3,"3,4хороолол",150сая
Паркет,1тагттай,2017,Байхгүй,Вакум,16,Бүргэд,76.0м²,10,Лизинггүй,Баянзүрх,3,Олимпхотхон,200сая
Паркет,Тагтгүй,2018,Байгаа,Модонвакум,7,Бүргэд,131.0м²,7,Лизинггүй,Хан-Уул,8,Зайсан,245сая
Паркет,1тагттай,2010,Байхгүй,Вакум,10,Бүргэд,44.0м²,2,Лизинггүй,Чингэлтэй,3,Баянбүрд,"81,5сая"
Паркет,1тагттай,2015,Байхгүй,Вакум,16,Бүргэд,52.8м²,6,Банкнылизингтэй,Хан-Уул,2,Зайсан,"2,3сая"
Паркет,Тагтгүй,2017,Байхгүй,Вакум,18,Төмөр,102.3м²,3,Лизинггүй,Хан-Уул,5,RomanaResidence,"3,5сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Төмөр,55.1м²,16,Лизинггүй,Хан-Уул,2,Бусад,"2,35сая"
Паркет,1тагттай,2017,Байхгүй,Вакум,10,Бүргэд,40.0м²,5,Лизинггүй,Баянгол,2,Баруун4зам,110сая
Паркет,1тагттай,2020,Байгаа,Вакум,10,Бүргэд,165.0м²,10,Лизинггүй,Хан-Уул,8,Яармаг,420сая
Паркет,1тагттай,2012,Байхгүй,Мод,1,Бүргэд,22.4м²,1,Лизинггүй,Баянзүрх,1,Шархад,35сая
Паркет,1тагттай,2020,Байхгүй,Вакум,9,Бүргэд,52.0м²,5,Банкнылизингтэй,СонгиноХайрхан,3,Ханынматериал,86сая
Паркет,1тагттай,2011,Байхгүй,Вакум,12,Бүргэд,30.0м²,9,Лизинггүй,Баянгол,1,10-рхороолол,50сая
Паркет,Тагтгүй,2019,Байхгүй,Вакум,16,Бүргэд,86.0м²,16,Лизинггүй,Хан-Уул,4,KingTower,255сая
Паркет,Тагтгүй,2020,Байгаа,Вакум,15,Бүргэд,114.0м²,3,Хувьлизингтэй,Хан-Уул,5,KingTower,"2,6сая"
Паркет,Тагтгүй,1988,Байхгүй,Вакум,5,Бүргэд,27.0м²,5,Лизинггүй,Баянгол,3,25-рэмийнсан,67сая
Паркет,1тагттай,2016,Байхгүй,Вакум,12,Бүргэд,40.8м²,11,Лизинггүй,СонгиноХайрхан,3,21-рхороолол,"1,75сая"
Паркет,Тагтгүй,2020,Байхгүй,Вакум,16,Бүргэд,56.0м²,6,Хувьлизингтэй,Хан-Уул,2,Баянмонголхороолол,"2,5сая"
Паркет,1тагттай,2009,Байгаа,Вакум,6,Төмөр,126.0м²,4,Лизинггүй,Хан-Уул,5,Marshalltown,"2,5сая"
Паркет,Тагтгүй,2014,Байгаа,Вакум,6,Бүргэд,95.0м²,1,Лизинггүй,Хан-Уул,3,Зайсан,340сая
Паркет,1тагттай,2014,Байхгүй,Вакум,15,Бүргэд,179.0м²,15,Лизинггүй,Баянзүрх,8,Бусад,"805,5сая"
Паркет,1тагттай,2016,Байхгүй,Вакум,9,Бүргэд,34.43м²,2,Лизинггүй,СонгиноХайрхан,1,Ханынматериал,55сая
Паркет,1тагттай,2010,Байхгүй,Вакум,10,Төмөр,88.9м²,4,Лизинггүй,Баянзүрх,4,Баянмонголхороолол,"2,2сая"
Паркет,1тагттай,2020,Байхгүй,Вакум,15,Бүргэд,79.81м²,3,Лизинггүй,Хан-Уул,3,Бусад,175сая
Паркет,1тагттай,1987,Байхгүй,Вакум,5,Бүргэд,103.5м²,3,Лизинггүй,Баянзүрх,4,Бусад,110сая
Паркет,1тагттай,1985,Байхгүй,Вакум,5,Бүргэд,60.0м²,1,Лизинггүй,Баянзүрх,3,Сансар,120сая
Паркет,2тагттай,2014,Байхгүй,Вакум,15,Бүргэд,179.0м²,15,Лизинггүй,Баянзүрх,8,Бусад,"850,5сая"
Паркет,1тагттай,2013,Байхгүй,Вакум,9,Бүргэд,58.0м²,4,Лизинггүй,Сүхбаатар,4,100айл,"93,6сая"
Паркет,1тагттай,2006,Байгаа,Вакум,5,Бүргэд,210.0м²,4,Лизинггүй,Хан-Уул,8,Бусад,483сая
Паркет,1тагттай,2007,Байгаа,Вакум,6,Бүргэд,70.0м²,3,Лизинггүй,Сүхбаатар,4,Бусад,180сая
Паркет,1тагттай,2019,Байхгүй,Вакум,9,Бүргэд,56.6м²,4,Лизинггүй,Чингэлтэй,3,Бусад,"96,2сая"
Паркет,1тагттай,2016,Байхгүй,Вакум,12,Бүргэд,43.7м²,12,Лизинггүй,Баянзүрх,2,Бусад,78сая
Паркет,1тагттай,2013,Байхгүй,Вакум,5,Бүргэд,53.5м²,2,Лизинггүй,Баянгол,2,"3,4хороолол",92сая
Паркет,1тагттай,2016,Байхгүй,Вакум,12,Бүргэд,43.2м²,6,Лизинггүй,Баянзүрх,2,14-рхороолол,"1,85сая"
Паркет,1тагттай,2020,Байхгүй,Вакум,15,Бүргэд,56.46м²,11,Хувьлизингтэй,СонгиноХайрхан,2,1-рхороолол,"1,85сая"
Паркет,1тагттай,2013,Байхгүй,Вакум,12,Бүргэд,53.5м²,2,Лизинггүй,Баянгол,2,Бусад,92сая
Паркет,1тагттай,2007,Байхгүй,Вакум,6,Бүргэд,70.0м²,3,Лизинггүй,Сүхбаатар,4,5-рхороолол,180сая
Паркет,1тагттай,2021,Байхгүй,Вакум,12,Бүргэд,78.0м²,4,Лизинггүй,Баянгол,4,Бусад,"171,6сая"
Паркет,1тагттай,2020,Байхгүй,Вакум,24,Бүргэд,78.44м²,16,Лизинггүй,Сүхбаатар,3,5-рхороолол,408сая
Паркет,2тагттай,2016,Байхгүй,Вакум,15,Бүргэд,130.0м²,4,Лизинггүй,Баянзүрх,8,Олимпхотхон,"320,46сая"
Паркет,1тагттай,1980,Байхгүй,Вакум,4,Бүргэд,45.0м²,3,Лизинггүй,Баянзүрх,3,Бусад,75сая
Паркет,1тагттай,2016,Байгаа,Вакум,16,Бүргэд,64.2м²,5,Лизинггүй,Баянзүрх,3,Бусад,"2,5сая"
Паркет,2тагттай,1998,Байхгүй,Вакум,10,Бүргэд,60.0м²,10,Лизинггүй,Баянгол,4,"3,4хороолол",95сая
Паркет,1тагттай,2012,Байхгүй,Вакум,6,Төмөр,41.0м²,3,Банкнылизингтэй,Баянгол,4,"3,4хороолол","2,1сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,25,Бүргэд,55.0м²,9,Лизинггүй,Хан-Уул,4,Хүннү,"176,13сая"
Паркет,1тагттай,2012,Байхгүй,Вакум,6,Бүргэд,41.0м²,3,Банкнылизингтэй,Баянгол,4,"3,4хороолол","2,1сая"
Паркет,1тагттай,2011,Байхгүй,Вакум,15,Бүргэд,70.0м²,8,Лизинггүй,Баянзүрх,4,15-рхороолол,114сая
Паркет,2тагттай,2021,Байгаа,Вакум,10,Бүргэд,67.0м²,9,Лизинггүй,Баянзүрх,4,Амгалан,"123,95сая"
Паркет,Тагтгүй,2018,Байгаа,Модонвакум,7,Бүргэд,131.0м²,7,Лизинггүй,Хан-Уул,8,Зайсан,245сая
Паркет,2тагттай,1985,Байхгүй,Вакум,9,Бүргэд,70.0м²,5,Лизинггүй,Баянгол,4,"3,4хороолол",98сая
Паркет,1тагттай,2020,Байгаа,Төмөрвакум,10,Төмөр,84.0м²,2,Лизинггүй,Хан-Уул,5,Яармаг,"2,5сая"
Паркет,1тагттай,2020,Байхгүй,Вакум,12,Бүргэд,137.0м²,4,Лизинггүй,Хан-Уул,3,KingTower,"2,7сая"
Паркет,2тагттай,2017,Байгаа,Вакум,16,Бүргэд,74.0м²,16,Лизинггүй,Баянзүрх,6,16-рхороолол,"1,8сая"
Паркет,1тагттай,2012,Байхгүй,Вакум,5,Бүргэд,48.0м²,2,Лизинггүй,СонгиноХайрхан,3,Москвахороолол,87сая
Паркет,2тагттай,2011,Байгаа,Вакум,5,Бүргэд,156.0м²,2,Лизинггүй,Хан-Уул,6,Зайсан,257сая
Паркет,1тагттай,2014,Байхгүй,Вакум,12,Бүргэд,65.0м²,2,Хувьлизингтэй,Баянгол,4,Төмөрзам,118сая
Паркет,2тагттай,2009,Байхгүй,Вакум,12,Төмөр,44.0м²,11,Лизинггүй,Баянгол,2,10-рхороолол,85сая
Паркет,1тагттай,2015,Байгаа,Вакум,6,Бүргэд,43.0м²,6,Лизинггүй,Баянгол,3,10-рхороолол,86сая
Паркет,3+тагттай,2015,Байгаа,Вакум,6,Бүргэд,144.0м²,3,Лизинггүй,Баянзүрх,8,13-рхороолол,"1,6сая"
Паркет,1тагттай,2018,Байхгүй,Вакум,15,Бүргэд,113.0м²,5,Лизинггүй,Сүхбаатар,6,5-рхороолол,515сая
Паркет,1тагттай,2016,Байхгүй,Вакум,15,Бүргэд,130.0м²,4,Лизинггүй,Баянзүрх,4,13-рхороолол,"320,46сая"
Паркет,1тагттай,2020,Байгаа,Вакум,10,Бүргэд,106.65м²,1,Лизинггүй,Хан-Уул,4,Яармаг,"2,2сая"
Паркет,1тагттай,2011,Байгаа,Вакум,9,Бүргэд,68.0м²,3,Лизинггүй,Чингэлтэй,2,Бусад,170сая
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,52.43м²,12,Лизинггүй,Хан-Уул,2,Яармаг,"2,3сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,17,Төмөр,71.0м²,6,Лизинггүй,Хан-Уул,3,Хансвиллхотхон,"2,7сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,58.4м²,9,Лизинггүй,Хан-Уул,4,Яармаг,"1,8сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,12,Төмөр,40.0м²,3,Лизинггүй,Баянзүрх,1,Бусад,2сая
Паркет,1тагттай,2018,Байхгүй,Вакум,12,Төмөр,55.0м²,7,Лизинггүй,Сүхбаатар,3,220мянгат,"243,18сая"
Паркет,1тагттай,2013,Байхгүй,Вакум,12,Төмөр,53.7м²,4,Лизинггүй,Баянзүрх,3,14-рхороолол,95сая
Паркет,1тагттай,2015,Байхгүй,Вакум,12,Бүргэд,47.0м²,5,Лизинггүй,Хан-Уул,2,120мянгат,98сая
Паркет,1тагттай,2014,Байхгүй,Вакум,12,Төмөр,107.7м²,8,Лизинггүй,Баянзүрх,5,Бусад,226сая
Паркет,1тагттай,2016,Байхгүй,Вакум,12,Бүргэд,37.0м²,8,Хувьлизингтэй,Баянзүрх,2,16-рхороолол,58сая
Паркет,1тагттай,2021,Байхгүй,Вакум,5,Бүргэд,55.0м²,2,Хувьлизингтэй,Баянзүрх,3,16-рхороолол,88сая
Паркет,1тагттай,1980,Байгаа,Вакум,5,Төмөр,60.0м²,1,Банкнылизингтэй,Баянзүрх,4,Сансар,135сая
Паркет,1тагттай,2021,Байгаа,Вакум,16,Бүргэд,37.17м²,2,Лизинггүй,Хан-Уул,2,19-рхороолол,74сая
Паркет,2тагттай,2017,Байхгүй,Вакум,9,Бүргэд,95.0м²,6,Банкнылизингтэй,Хан-Уул,4,Зайсан,210сая
Паркет,1тагттай,2021,Байгаа,Вакум,16,Бүргэд,46.98м²,10,Хувьлизингтэй,Сүхбаатар,2,Дөлгөөннуур,"1,7сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,17,Бүргэд,72.53м²,12,Лизинггүй,Хан-Уул,3,Яармаг,"3,2сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,10,Бүргэд,42.0м²,5,Лизинггүй,Баянзүрх,2,Бусад,75сая
Мод,Тагтгүй,1980,Байхгүй,Мод,3,Мод,31.0м²,3,Лизинггүй,СонгиноХайрхан,2,Ханынматериал,"35,88сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,12,Бүргэд,30.0м²,2,Лизинггүй,Хан-Уул,1,Нисэх,46сая
Паркет,Тагтгүй,1998,Байхгүй,Вакум,5,Бүргэд,50.0м²,1,Банкнылизингтэй,Ороннутаг,4,Бусад,93сая
Паркет,1тагттай,2017,Байхгүй,Вакум,12,Бүргэд,40.8м²,7,Лизинггүй,Баянзүрх,2,Бусад,87сая
Паркет,1тагттай,2015,Байхгүй,Вакум,1,Төмөр,37.9м²,1,Лизинггүй,Хан-Уул,2,Яармаг,66сая
Паркет,1тагттай,1990,Байхгүй,Вакум,9,Бүргэд,56.0м²,3,Лизинггүй,Сүхбаатар,4,11-рхороолол,145сая
Паркет,1тагттай,2017,Байхгүй,Вакум,16,Бүргэд,58.0м²,15,Лизинггүй,Баянзүрх,4,Бусад,96сая
Паркет,1тагттай,2016,Байгаа,Вакум,9,Бүргэд,52.0м²,5,Лизинггүй,Баянзүрх,3,Офицер,78сая
Паркет,1тагттай,1994,Байхгүй,Вакум,9,Бүргэд,18.0м²,8,Лизинггүй,Баянгол,2,"3,4хороолол",65сая
Паркет,1тагттай,2015,Байхгүй,Вакум,12,Бүргэд,119.0м²,7,Банкнылизингтэй,Баянзүрх,3,Олимпхотхон,263сая
Паркет,1тагттай,2020,Байхгүй,Вакум,9,Бүргэд,68.0м²,7,Банкнылизингтэй,Хан-Уул,3,Нисэх,"1,9сая"
Паркет,1тагттай,2015,Байхгүй,Вакум,10,Бүргэд,52.0м²,1,Банкнылизингтэй,Хан-Уул,2,19-рхороолол,112сая
Паркет,Тагтгүй,2020,Байхгүй,Вакум,10,Бүргэд,80.0м²,2,Лизинггүй,Хан-Уул,3,Яармаг,200сая
Паркет,1тагттай,2021,Байхгүй,Вакум,14,Бүргэд,55.0м²,13,Лизинггүй,Хан-Уул,2,Яармаг,94сая
Паркет,1тагттай,2015,Байхгүй,Вакум,16,Бүргэд,66.0м²,7,Банкнылизингтэй,Баянзүрх,4,15-рхороолол,119сая
Паркет,1тагттай,2021,Байхгүй,Вакум,13,Бүргэд,55.0м²,10,Лизинггүй,Хан-Уул,2,Яармаг,94сая
Паркет,1тагттай,2019,Байхгүй,Вакум,9,Бүргэд,59.0м²,3,Лизинггүй,Хан-Уул,3,Зайсан,150сая
Паркет,1тагттай,2008,Байхгүй,Вакум,10,Бүргэд,124.0м²,10,Лизинггүй,Хан-Уул,4,Бусад,"204,6сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,13,Бүргэд,55.0м²,5,Лизинггүй,Хан-Уул,2,Яармаг,93сая
Паркет,1тагттай,2014,Байхгүй,Вакум,12,Бүргэд,51.2м²,3,Лизинггүй,Баянгол,3,"3,4хороолол",100сая
Паркет,Тагтгүй,2008,Байхгүй,Вакум,6,Төмөр,50.3м²,6,Лизинггүй,Баянгол,3,Бусад,"1,2сая"
Паркет,2тагттай,2015,Байхгүй,Вакум,15,Бүргэд,107.97м²,3,Лизинггүй,Баянзүрх,3,Бусад,216сая
Паркет,2тагттай,2017,Байхгүй,Вакум,12,Бүргэд,201.0м²,4,Лизинггүй,Хан-Уул,5,KingTower,530сая
Паркет,1тагттай,2009,Байхгүй,Вакум,5,Бүргэд,58.0м²,1,Банкнылизингтэй,Баянгол,3,"3,4хороолол",93сая
Мод,1тагттай,1985,Байхгүй,Вакум,9,Бүргэд,35.0м²,1,Лизинггүй,Баянгол,4,"3,4хороолол",120сая
Мод,1тагттай,2015,Байхгүй,Вакум,16,Вакум,66.0м²,4,Лизинггүй,Сүхбаатар,2,Бусад,"3,3сая"
Паркет,1тагттай,2020,Байхгүй,Вакум,13,Бүргэд,37.0м²,13,Хувьлизингтэй,Баянзүрх,1,Офицер,"1,8сая"
Паркет,2тагттай,2020,Байхгүй,Вакум,9,Бүргэд,68.0м²,7,Банкнылизингтэй,Хан-Уул,4,Нисэх,"1,9сая"
Паркет,1тагттай,2019,Байхгүй,Вакум,16,Бүргэд,79.0м²,2,Хувьлизингтэй,Хан-Уул,5,Нисэх,"1,8сая"
Паркет,1тагттай,2010,Байгаа,Вакум,12,Бүргэд,48.21м²,12,Лизинггүй,Хан-Уул,3,19-рхороолол,"1,9сая"
Паркет,2тагттай,2015,Байхгүй,Вакум,9,Бүргэд,38.0м²,5,Лизинггүй,Баянзүрх,2,15-рхороолол,67сая
Паркет,1тагттай,2021,Байхгүй,Вакум,13,Бүргэд,90.23м²,9,Лизинггүй,Хан-Уул,3,Яармаг,165сая
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,50.0м²,16,Лизинггүй,Хан-Уул,2,Яармаг,95сая
Паркет,1тагттай,2021,Байхгүй,Вакум,14,Бүргэд,70.0м²,10,Лизинггүй,Хан-Уул,4,Яармаг,162сая
Паркет,1тагттай,2013,Байхгүй,Вакум,16,Бүргэд,62.0м²,3,Хувьлизингтэй,Хан-Уул,3,Алтайхотхон,105сая
Паркет,1тагттай,2018,Байхгүй,Вакум,16,Бүргэд,48.0м²,1,Лизинггүй,Баянзүрх,2,16-рхороолол,75сая
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,75.0м²,12,Лизинггүй,Хан-Уул,3,Яармаг,120сая
Паркет,1тагттай,2020,Байхгүй,Вакум,18,Бүргэд,55.04м²,1,Лизинггүй,Баянзүрх,4,Хүннү,"184,38сая"
Паркет,2тагттай,2016,Байгаа,Вакум,16,Бүргэд,79.0м²,4,Лизинггүй,Баянгол,4,Баруун4зам,"2,1сая"
Паркет,Тагтгүй,1995,Байхгүй,Вакум,3,Бүргэд,80.0м²,2,Банкнылизингтэй,Баянзүрх,4,Амгалан,70сая
Паркет,2тагттай,2018,Байхгүй,Вакум,15,Бүргэд,113.0м²,5,Лизинггүй,Сүхбаатар,4,Бусад,515сая
Паркет,1тагттай,2021,Байхгүй,Вакум,4,Бүргэд,36.7м²,2,Лизинггүй,Баянгол,2,Бусад,"91,75сая"
Паркет,2тагттай,1993,Байхгүй,Вакум,9,Бүргэд,94.0м²,2,Лизинггүй,Сүхбаатар,4,11-рхороолол,145сая
Паркет,1тагттай,2015,Байхгүй,Вакум,9,Бүргэд,58.32м²,4,Лизинггүй,СонгиноХайрхан,2,Ханынматериал,89сая
Паркет,1тагттай,2020,Байхгүй,Вакум,9,Бүргэд,57.0м²,7,Лизинггүй,СонгиноХайрхан,2,Ханынматериал,78сая
Паркет,Тагтгүй,2021,Байхгүй,Вакум,15,Төмөр,64.0м²,11,Лизинггүй,Сүхбаатар,3,Дөлгөөннуур,127сая
Паркет,Тагтгүй,2011,Байхгүй,Вакум,9,Бүргэд,31.0м²,1,Лизинггүй,Хан-Уул,2,Зайсан,55сая
Паркет,1тагттай,2007,Байхгүй,Вакум,6,Бүргэд,70.0м²,3,Лизинггүй,Сүхбаатар,4,Бусад,180сая
Паркет,1тагттай,2020,Байхгүй,Вакум,9,Бүргэд,41.73м²,5,Хувьлизингтэй,СонгиноХайрхан,2,Ханынматериал,"1,75сая"
Паркет,Тагтгүй,2018,Байхгүй,Вакум,16,Бүргэд,54.48м²,7,Лизинггүй,Сүхбаатар,3,Бусад,256сая
Паркет,1тагттай,2010,Байгаа,Вакум,6,Төмөр,90.0м²,6,Лизинггүй,Хан-Уул,5,15-рхороолол,175сая
Паркет,1тагттай,2010,Байгаа,Төмөрвакум,8,Бүргэд,75.0м²,1,Лизинггүй,Сүхбаатар,3,Бусад,"3,45сая"
Паркет,1тагттай,2013,Байхгүй,Вакум,9,Бүргэд,55.0м²,9,Лизинггүй,Баянгол,3,10-рхороолол,120сая
Паркет,1тагттай,2011,Байхгүй,Вакум,9,Бүргэд,165.0м²,9,Лизинггүй,Баянзүрх,7,13-рхороолол,405сая
Паркет,1тагттай,2016,Байгаа,Вакум,5,Бүргэд,247.0м²,5,Лизинггүй,Хан-Уул,5,RiverGarden,1610
Паркет,2тагттай,2014,Байгаа,Вакум,12,Төмөрвакум,153.0м²,9,Лизинггүй,Сүхбаатар,6,220мянгат,4сая
Паркет,3+тагттай,2020,Байгаа,Вакум,12,Бүргэд,364.0м²,8,Лизинггүй,Хан-Уул,8,Зайсан,"4,5сая"
